personnel_id,week,attendance_score,activity_level,performance_score,social_withdrawal,behavioral_change
P4876,12,95.9,100.0,89.7,2.5,1.5
P4877,1,82.4,87.3,72.0,4.7,2.3
P4877,2,88.2,81.4,91.7,1.6,2.1
P4877,3,86.1,91.5,86.6,4.9,3.5
P4877,4,87.7,88.0,73.9,3.2,1.4
P4877,5,84.9,73.8,72.9,4.1,5.0
P4877,6,83.7,89.5,80.9,1.4,2.8
P4877,7,90.2,80.4,80.6,3.1,2.6
P4877,8,96.9,80.8,81.4,1.9,3.7
P4877,9,75.0,90.3,78.3,4.2,2.7
P4877,10,84.0,79.3,65.8,3.4,3.9
P4877,11,82.6,75.7,79.1,4.6,2.5
P4877,12,84.8,82.3,62.0,3.6,3.5
P4878,1,86.2,82.9,79.6,3.9,1.6
P4878,2,89.1,86.3,60.7,4.4,2.8
P4878,3,99.9,90.5,93.9,3.9,2.2
P4878,4,85.7,89.1,71.9,4.2,4.1
P4878,5,92.0,86.3,80.5,1.3,1.8
P4878,6,86.1,81.4,85.8,4.1,2.1
P4878,7,94.8,89.3,83.1,2.0,1.6
P4878,8,82.5,83.3,100.0,4.0,2.7
P4878,9,89.2,87.9,85.6,1.0,2.7
P4878,10,88.8,82.3,82.2,3.5,2.7
P4878,11,90.6,92.8,100.0,2.8,2.7
P4878,12,86.1,86.0,73.0,4.0,4.4
P4879,1,91.5,91.5,85.6,2.8,2.8
P4879,2,85.7,85.9,71.6,2.1,1.3
P4879,3,89.4,77.3,75.7,2.4,4.1
P4879,4,95.9,85.1,91.5,2.6,1.9
P4879,5,87.4,90.5,78.2,2.6,3.7
P4879,6,85.8,80.9,84.2,2.7,3.0
P4879,7,90.7,69.3,69.1,2.3,3.7
P4879,8,89.2,86.9,67.7,2.4,4.5
P4879,9,88.0,93.2,83.9,4.1,1.7
P4879,10,85.9,74.7,68.7,3.5,4.0
P4879,11,100.0,64.2,86.8,1.9,5.1
P4879,12,96.5,78.7,73.0,1.0,4.0
P4880,1,83.2,80.4,62.7,3.3,3.1
P4880,2,90.5,71.4,95.9,6.9,4.2
P4880,3,85.7,72.2,73.5,1.5,4.8
P4880,4,84.2,63.7,87.0,3.9,6.2
P4880,5,86.3,83.8,74.7,5.8,2.6
P4880,6,93.5,76.1,67.1,4.9,3.6
P4880,7,89.0,64.5,73.0,2.5,4.8
P4880,8,88.7,55.1,74.4,4.9,5.7
P4880,9,99.5,75.4,87.0,2.0,4.8
P4880,10,98.9,69.8,65.1,3.3,4.0
P4880,11,85.7,69.8,66.2,2.4,4.1
P4880,12,77.9,83.9,81.4,4.0,3.3
P4881,1,81.1,92.6,81.4,3.8,1.3
P4881,2,84.2,96.6,69.7,4.5,4.3
P4881,3,89.3,83.8,91.1,1.7,3.1
P4881,4,89.5,99.0,61.4,5.4,1.0
P4881,5,98.7,81.7,90.8,2.2,3.4
P4881,6,89.0,77.7,92.3,3.1,3.2
P4881,7,94.8,66.7,69.8,2.2,3.9
P4881,8,97.4,87.9,81.2,3.1,2.2
P4881,9,75.8,87.1,78.6,3.7,3.5
P4881,10,79.5,94.9,87.3,1.3,1.6
P4881,11,84.7,89.4,82.0,3.2,3.4
P4881,12,86.8,94.7,80.0,3.2,1.0
P4882,1,88.1,85.7,81.1,2.4,3.4
P4882,2,95.2,87.0,68.1,3.4,3.3
P4882,3,89.7,98.2,79.3,2.2,1.6
P4882,4,93.8,87.3,66.3,3.1,2.7
P4882,5,88.0,86.9,97.2,2.1,3.1
P4882,6,80.9,95.3,89.3,1.2,2.4
P4882,7,97.2,100.0,85.7,4.8,2.8
P4882,8,86.4,100.0,76.8,2.9,1.7
P4882,9,89.6,93.0,90.9,4.0,2.3
P4882,10,81.5,81.1,75.6,4.8,3.9
P4882,11,90.4,98.2,80.2,5.5,1.1
P4882,12,85.6,100.0,79.5,3.2,1.2
P4883,1,77.7,97.7,74.1,2.9,3.1
P4883,2,80.2,97.7,71.2,4.9,1.5
P4883,3,90.4,100.0,82.9,1.0,1.0
P4883,4,81.4,100.0,62.4,3.0,1.0
P4883,5,95.2,71.9,82.0,2.1,4.9
P4883,6,88.9,94.8,78.9,3.8,1.6
P4883,7,96.2,98.7,85.1,6.0,1.0
P4883,8,96.4,100.0,81.5,2.3,1.1
P4883,9,93.1,86.6,87.2,2.3,3.3
P4883,10,87.7,89.6,71.1,2.7,3.5
P4883,11,96.2,100.0,98.7,4.8,2.7
P4883,12,80.2,100.0,79.5,3.8,2.5
P4884,1,90.8,82.2,76.8,5.3,3.6
P4884,2,89.1,78.3,81.6,4.6,3.2
P4884,3,91.9,57.2,66.0,4.2,5.0
P4884,4,84.3,75.7,74.9,3.2,3.8
P4884,5,89.0,69.6,71.3,4.5,5.8
P4884,6,82.8,71.3,76.3,4.2,5.4
P4884,7,96.8,69.1,76.7,3.5,3.4
P4884,8,87.8,80.7,82.0,5.9,1.6
P4884,9,91.2,80.5,87.1,2.7,3.7
P4884,10,82.6,89.9,100.0,3.6,1.5
P4884,11,73.9,75.6,83.8,1.1,4.4
P4884,12,89.4,75.0,64.9,1.7,3.6
P4885,1,99.8,57.6,89.7,4.3,6.3
P4885,2,96.0,68.1,76.2,4.7,2.8
P4885,3,95.1,82.5,55.9,5.1,3.8
P4885,4,81.9,77.6,94.0,4.6,3.9
P4885,5,85.4,66.8,74.8,2.7,3.9
P4885,6,89.4,70.9,75.8,4.7,3.3
P4885,7,93.6,82.1,87.3,2.5,1.0
P4885,8,89.3,73.6,63.9,4.9,5.3
P4885,9,95.8,65.9,89.0,2.5,4.9
P4885,10,92.6,69.1,87.2,3.7,6.8
P4885,11,94.8,68.6,62.4,5.3,4.1
P4885,12,94.8,79.2,91.5,3.5,3.4
P4886,1,100.0,84.2,100.0,1.0,1.9
P4886,2,90.0,73.9,82.6,1.9,4.9
P4886,3,91.4,89.7,84.1,2.8,2.2
P4886,4,94.9,80.0,100.0,4.7,2.7
P4886,5,88.2,89.7,71.9,3.2,1.7
P4886,6,92.9,77.6,81.6,3.4,2.1
P4886,7,87.5,85.9,85.2,2.8,1.7
P4886,8,94.2,82.6,73.7,3.6,3.7
P4886,9,100.0,97.8,87.2,5.7,2.1
P4886,10,93.1,86.1,72.5,2.1,3.7
P4886,11,88.5,96.2,76.8,6.2,3.6
P4886,12,89.7,80.5,71.3,3.2,3.6
P4887,1,95.4,76.0,71.0,7.5,2.9
P4887,2,74.2,83.0,67.8,1.7,3.3
P4887,3,89.1,80.9,79.4,1.0,2.6
P4887,4,88.9,92.7,76.3,4.2,4.8
P4887,5,96.1,73.2,74.9,4.2,3.3
P4887,6,94.9,90.3,68.7,1.3,2.2
P4887,7,83.6,97.2,91.0,2.5,1.0
P4887,8,88.9,93.1,77.8,2.9,1.0
P4887,9,94.6,81.4,88.7,4.2,2.2
P4887,10,96.5,82.9,66.7,5.6,3.8
P4887,11,84.7,81.2,74.0,2.9,2.5
P4887,12,94.9,64.5,81.6,4.0,5.0
P4888,1,93.0,82.2,89.4,4.2,3.0
P4888,2,90.0,90.7,81.2,4.0,2.8
P4888,3,95.0,85.5,67.7,1.9,2.6
P4888,4,86.6,75.3,82.3,4.0,4.1
P4888,5,83.9,82.6,74.0,4.7,2.3
P4888,6,86.0,96.7,78.0,4.7,2.0
P4888,7,79.2,100.0,78.6,5.4,1.6
P4888,8,95.5,94.8,85.9,1.0,2.3
P4888,9,84.4,100.0,88.1,4.6,1.1
P4888,10,88.7,86.9,81.8,2.6,1.9
P4888,11,99.8,81.9,72.6,4.0,3.9
P4888,12,84.1,100.0,91.2,2.4,1.0
P4889,1,88.3,91.6,74.0,4.5,1.8
P4889,2,92.4,81.2,73.2,3.9,3.7
P4889,3,96.1,75.7,65.2,5.4,4.1
P4889,4,87.7,86.8,72.6,6.3,3.3
P4889,5,88.0,77.2,93.4,6.1,1.6
P4889,6,85.2,75.5,79.7,6.5,4.8
P4889,7,91.4,92.2,73.3,5.2,2.7
P4889,8,94.7,85.7,78.7,5.8,3.3
P4889,9,83.7,66.4,85.9,2.6,4.9
P4889,10,85.0,89.0,78.4,3.4,1.7
P4889,11,94.1,98.0,72.0,4.9,1.0
P4889,12,86.4,84.3,79.2,6.0,2.1
P4890,1,85.5,88.5,79.8,4.1,2.7
P4890,2,94.0,68.3,82.1,6.1,4.3
P4890,3,100.0,90.7,83.9,5.0,2.1
P4890,4,87.0,76.6,87.0,2.5,5.0
P4890,5,85.2,76.9,71.2,7.3,5.6
P4890,6,87.2,84.6,61.5,3.8,4.2
P4890,7,92.8,84.2,71.9,2.9,3.6
P4890,8,88.6,69.2,93.3,3.6,3.9
P4890,9,82.0,81.9,76.1,3.5,3.3
P4890,10,89.8,88.3,83.8,3.2,2.4
P4890,11,96.4,93.0,80.0,3.9,2.7
P4890,12,88.0,83.9,78.8,3.6,3.7
P4891,1,80.8,94.4,73.1,4.2,1.6
P4891,2,90.5,81.5,87.0,4.4,3.4
P4891,3,84.3,93.0,87.5,2.5,2.9
P4891,4,92.8,91.5,65.4,4.6,3.4
P4891,5,87.1,82.8,81.2,4.6,3.1
P4891,6,87.0,82.0,57.8,5.8,2.6
P4891,7,73.2,86.9,83.2,4.4,3.4
P4891,8,98.8,91.6,71.0,3.2,3.8
P4891,9,91.8,99.7,83.9,4.7,1.1
P4891,10,100.0,84.4,88.9,2.1,3.6
P4891,11,89.4,90.6,66.4,4.7,2.7
P4891,12,94.2,76.6,100.0,4.8,4.3
P4892,1,100.0,81.2,85.6,6.8,3.7
P4892,2,91.4,83.6,78.5,2.2,2.9
P4892,3,100.0,71.0,82.3,5.5,3.6
P4892,4,85.2,93.0,80.5,4.5,1.0
P4892,5,93.2,75.2,64.5,2.4,4.1
P4892,6,88.8,87.7,76.5,2.6,2.7
P4892,7,83.4,87.5,78.6,5.2,1.0
P4892,8,89.4,75.9,85.4,1.2,4.3
P4892,9,95.9,80.6,91.1,1.0,3.9
P4892,10,81.3,75.0,85.1,1.0,4.2
P4892,11,79.6,68.6,72.2,5.1,3.0
P4892,12,98.5,82.3,76.4,4.3,3.2
P4893,1,87.8,77.0,80.4,4.9,4.5
P4893,2,95.2,81.3,83.6,3.2,3.8
P4893,3,100.0,76.4,81.0,3.3,5.3
P4893,4,84.4,71.8,89.3,3.5,4.2
P4893,5,87.9,79.1,67.2,4.6,3.2
P4893,6,96.4,86.9,87.0,2.4,1.7
P4893,7,91.5,69.2,73.5,4.7,4.3
P4893,8,99.2,71.8,92.0,3.7,3.9
P4893,9,92.1,90.3,78.3,4.8,1.0
P4893,10,88.0,69.3,72.0,1.0,3.5
P4893,11,93.0,81.7,69.8,2.4,3.0
P4893,12,84.6,85.5,100.0,1.7,2.3
P4894,1,98.5,86.3,78.0,4.9,1.9
P4894,2,86.0,83.9,89.0,1.2,1.0
P4894,3,93.6,100.0,71.1,3.9,1.0
P4894,4,97.6,98.2,73.3,1.6,2.5
P4894,5,85.5,98.7,74.7,5.1,1.9
P4894,6,95.8,89.7,100.0,3.4,3.2
P4894,7,74.2,98.5,71.5,5.2,2.4
P4894,8,95.3,90.6,78.2,4.9,1.0
P4894,9,81.3,84.1,87.4,4.8,2.9
P4894,10,84.1,91.3,100.0,6.2,1.4
P4894,11,91.5,89.5,67.7,4.8,2.5
P4894,12,97.4,83.7,83.8,3.4,2.1
P4895,1,100.0,100.0,91.3,4.2,1.0
P4895,2,80.5,77.3,74.5,2.6,3.4
P4895,3,84.6,77.9,90.9,2.4,4.3
P4895,4,91.7,81.9,85.9,3.3,3.2
P4895,5,91.1,91.2,68.1,2.6,2.4
P4895,6,88.1,80.6,81.2,3.1,3.9
P4895,7,89.0,82.6,88.8,3.8,1.7
P4895,8,91.8,87.5,83.1,1.0,1.8
P4895,9,89.8,78.1,69.7,3.5,1.9
P4895,10,89.4,90.5,69.8,3.0,1.2
P4895,11,87.6,89.1,81.5,3.8,3.5
P4895,12,78.7,88.4,77.8,3.9,2.1
P4896,1,93.6,100.0,81.9,5.3,1.0
P4896,2,97.2,100.0,68.1,2.9,1.0
P4896,3,88.1,100.0,77.3,3.3,3.4
P4896,4,88.6,100.0,57.8,1.0,1.3
P4896,5,87.7,94.0,60.0,3.7,2.0
P4896,6,90.7,100.0,87.7,2.7,4.5
P4896,7,84.1,100.0,88.6,4.5,1.2
P4896,8,86.1,100.0,83.7,3.5,1.6
P4896,9,91.8,97.1,96.8,5.2,3.6
P4896,10,89.2,93.7,82.4,3.6,2.4
P4896,11,86.6,99.9,76.5,3.9,1.3
P4896,12,91.3,93.4,77.5,5.7,1.0
P4897,1,84.2,91.5,77.3,6.0,2.6
P4897,2,89.2,89.1,75.8,2.4,2.2
P4897,3,88.7,100.0,77.5,2.9,1.9
P4897,4,86.4,89.7,68.8,1.0,3.6
P4897,5,93.4,94.1,97.5,1.1,3.3
P4897,6,85.7,80.2,56.0,4.0,4.6
P4897,7,90.9,77.4,63.5,3.3,4.4
P4897,8,89.6,87.4,79.8,3.4,2.6
P4897,9,81.9,100.0,97.2,4.0,1.0
P4897,10,90.6,94.6,85.8,2.0,2.4
P4897,11,89.8,86.1,83.1,3.5,4.3
P4897,12,87.5,89.1,66.3,2.2,2.3
P4898,1,89.4,83.6,67.7,5.0,5.4
P4898,2,86.5,77.1,100.0,4.1,3.2
P4898,3,92.0,77.4,74.5,3.7,3.7
P4898,4,94.4,73.4,85.2,3.0,4.7
P4898,5,90.5,84.3,80.1,5.3,2.3
P4898,6,95.3,88.9,81.7,4.0,1.9
P4898,7,92.5,82.9,87.0,3.4,3.7
P4898,8,94.9,60.0,83.7,4.7,3.9
P4898,9,90.3,65.2,83.0,2.7,2.6
P4898,10,86.9,74.0,62.2,1.2,5.7
P4898,11,93.7,78.8,87.2,4.8,6.1
P4898,12,85.6,93.6,86.3,4.4,1.6
P4899,1,100.0,98.7,70.1,5.0,3.0
P4899,2,90.0,86.7,73.8,5.1,4.1
P4899,3,91.0,92.1,80.7,3.1,1.7
P4899,4,88.9,91.9,75.0,4.1,1.7
P4899,5,93.4,91.3,86.6,2.3,5.4
P4899,6,86.1,99.6,100.0,4.1,3.6
P4899,7,91.0,93.0,70.7,1.8,1.8
P4899,8,91.1,68.8,93.1,2.1,5.0
P4899,9,82.0,93.4,84.6,2.7,3.1
P4899,10,97.8,86.1,76.0,4.6,3.4
P4899,11,75.3,89.1,92.3,5.6,1.0
P4899,12,90.6,77.9,75.0,1.0,4.0
P4900,1,88.3,85.1,83.2,4.3,3.3
P4900,2,93.3,100.0,90.4,5.1,1.9
P4900,3,89.8,92.4,98.2,2.9,2.2
P4900,4,100.0,85.3,66.4,4.5,4.6
P4900,5,80.9,92.8,72.6,2.1,2.5
P4900,6,94.7,98.4,88.2,4.7,2.8
P4900,7,84.8,95.2,60.3,3.4,1.8
P4900,8,95.2,96.5,61.4,1.1,3.7
P4900,9,87.8,100.0,63.1,2.1,1.7
P4900,10,88.7,100.0,65.5,2.8,1.8
P4900,11,94.2,97.1,96.4,2.7,1.7
P4900,12,86.4,99.5,73.6,3.1,2.3
P4901,1,100.0,84.1,71.4,3.1,1.9
P4901,2,90.2,77.5,77.4,6.4,5.0
P4901,3,92.5,74.4,79.7,4.2,2.2
P4901,4,82.7,78.0,99.7,1.5,2.8
P4901,5,72.8,71.8,72.2,2.1,2.7
P4901,6,88.1,76.6,95.1,1.0,3.4
P4901,7,97.0,72.9,77.9,5.8,4.1
P4901,8,84.6,79.5,71.8,3.5,4.0
P4901,9,86.9,70.6,70.1,5.7,4.6
P4901,10,98.2,67.9,77.4,3.5,4.2
P4901,11,100.0,84.4,79.2,3.6,3.6
P4901,12,100.0,76.7,86.3,4.2,4.0
P4902,1,93.5,74.1,72.2,5.0,4.8
P4902,2,86.4,93.0,71.5,2.5,3.7
P4902,3,96.7,84.8,81.3,4.7,3.6
P4902,4,98.4,84.4,83.0,2.3,3.1
P4902,5,97.1,82.2,71.0,3.1,3.6
P4902,6,92.8,75.3,82.1,2.1,6.3
P4902,7,87.1,78.6,80.8,3.1,2.9
P4902,8,93.0,95.8,93.5,2.1,1.0
P4902,9,90.9,93.9,61.3,4.7,3.2
P4902,10,95.8,75.1,86.4,5.3,5.1
P4902,11,87.3,85.5,74.7,4.5,1.4
P4902,12,93.9,77.7,76.4,2.9,2.7
P4903,1,96.6,87.0,76.4,2.7,2.8
P4903,2,90.3,87.7,89.6,3.2,1.4
P4903,3,91.7,63.9,78.6,3.4,5.7
P4903,4,97.0,70.0,79.7,2.6,2.9
P4903,5,86.0,76.5,82.7,4.6,5.4
P4903,6,83.3,73.3,79.6,3.7,3.4
P4903,7,95.2,70.8,90.7,1.0,4.1
P4903,8,91.4,56.8,88.0,2.2,4.9
P4903,9,90.3,84.2,80.7,1.9,3.2
P4903,10,88.3,65.4,70.7,5.4,4.7
P4903,11,100.0,72.1,85.5,5.0,3.1
P4903,12,89.0,75.2,74.4,4.1,3.5
P4904,1,88.8,74.5,85.5,4.7,5.2
P4904,2,100.0,63.2,96.0,1.6,5.8
P4904,3,89.3,67.5,89.8,1.8,5.3
P4904,4,77.8,73.4,79.7,3.2,3.9
P4904,5,87.8,75.1,88.9,3.8,2.8
P4904,6,92.9,73.0,90.1,3.3,4.4
P4904,7,88.4,72.5,76.0,3.7,3.5
P4904,8,95.8,75.9,78.6,1.0,3.1
P4904,9,88.9,78.3,70.9,4.8,4.2
P4904,10,95.3,73.5,82.3,3.9,2.9
P4904,11,84.2,75.0,73.6,2.2,1.8
P4904,12,85.8,79.4,67.3,3.0,2.9
P4905,1,98.0,73.5,70.3,4.3,3.6
P4905,2,89.9,96.5,76.9,2.7,1.0
P4905,3,90.4,82.1,69.1,3.8,3.3
P4905,4,98.5,90.7,76.6,6.8,1.1
P4905,5,86.0,85.1,80.3,4.8,2.3
P4905,6,94.7,69.9,70.6,3.7,3.6
P4905,7,92.7,79.9,72.1,1.7,3.4
P4905,8,83.5,71.5,81.0,3.0,2.1
P4905,9,87.8,92.5,70.7,3.3,2.6
P4905,10,91.7,82.1,96.4,6.1,4.3
P4905,11,82.8,79.5,68.4,5.1,2.6
P4905,12,95.3,83.4,87.0,1.0,2.8
P4906,1,82.8,100.0,83.0,6.1,1.8
P4906,2,94.8,87.6,76.4,3.5,1.3
P4906,3,84.5,96.0,94.3,3.1,2.3
P4906,4,84.7,98.5,92.2,5.1,1.0
P4906,5,95.5,100.0,76.1,3.3,1.9
P4906,6,100.0,86.4,97.0,2.8,2.5
P4906,7,90.4,93.5,88.1,3.9,1.8
P4906,8,96.2,100.0,74.0,1.0,1.9
P4906,9,94.2,88.5,87.0,6.2,2.7
P4906,10,95.5,100.0,68.0,1.3,1.0
P4906,11,82.3,99.0,83.7,4.2,1.0
P4906,12,85.1,93.4,75.9,2.8,1.5
P4907,1,93.4,100.0,96.1,3.0,3.0
P4907,2,77.8,85.4,83.4,1.8,3.5
P4907,3,90.4,91.1,71.2,3.0,2.8
P4907,4,87.9,100.0,70.8,3.8,1.9
P4907,5,94.4,94.5,81.3,2.7,2.2
P4907,6,86.8,77.4,65.1,3.4,2.9
P4907,7,93.9,91.2,75.9,2.0,1.5
P4907,8,100.0,94.5,81.2,5.9,2.7
P4907,9,91.2,93.6,89.6,3.2,1.0
P4907,10,83.2,83.2,88.3,2.8,1.9
P4907,11,84.1,79.3,90.8,3.5,2.0
P4907,12,95.0,93.9,79.9,3.2,3.9
P4908,1,99.7,72.6,95.9,4.4,4.4
P4908,2,95.3,77.3,75.0,3.9,4.1
P4908,3,86.7,66.5,80.5,3.7,4.3
P4908,4,87.8,69.8,86.1,1.1,5.5
P4908,5,90.1,74.9,63.5,4.5,3.4
P4908,6,91.4,61.5,78.4,4.0,3.5
P4908,7,92.7,65.4,66.7,2.4,3.7
P4908,8,100.0,66.1,66.1,5.3,4.2
P4908,9,90.0,73.4,79.5,3.8,4.8
P4908,10,88.0,69.3,92.1,2.7,4.1
P4908,11,84.2,68.1,77.9,4.9,3.6
P4908,12,84.6,71.4,63.0,1.2,3.8
P4909,1,78.4,79.6,74.4,5.5,3.1
P4909,2,86.7,73.0,65.8,4.1,3.4
P4909,3,87.7,65.4,84.1,3.8,5.8
P4909,4,88.1,69.8,89.8,3.5,4.5
P4909,5,84.1,78.6,92.1,4.5,2.5
P4909,6,82.2,71.1,92.0,2.7,3.8
P4909,7,93.3,73.1,91.0,4.5,2.9
P4909,8,94.7,60.4,91.9,2.8,5.6
P4909,9,89.7,68.0,73.4,2.2,4.4
P4909,10,87.9,80.3,81.2,3.3,3.3
P4909,11,100.0,74.3,96.6,4.3,4.0
P4909,12,86.8,75.7,74.9,3.0,5.1
P4910,1,88.9,74.0,75.5,6.2,3.7
P4910,2,91.6,91.8,88.0,2.6,2.7
P4910,3,93.1,72.2,74.5,5.0,5.6
P4910,4,86.6,83.9,80.4,3.8,4.1
P4910,5,90.1,81.7,100.0,6.2,3.1
P4910,6,93.1,82.4,76.7,4.5,1.5
P4910,7,90.1,73.6,80.3,3.1,2.9
P4910,8,88.7,73.0,84.3,2.8,3.9
P4910,9,93.6,89.8,90.3,3.1,2.3
P4910,10,100.0,83.4,82.8,4.0,4.8
P4910,11,87.1,91.3,80.0,3.6,2.2
P4910,12,86.4,65.9,78.8,4.3,2.1
P4911,1,90.4,73.9,85.4,2.8,3.2
P4911,2,89.5,88.3,90.0,5.6,3.3
P4911,3,88.4,55.8,85.2,1.8,4.1
P4911,4,86.9,61.5,81.7,4.3,3.4
P4911,5,88.7,59.2,75.2,5.6,4.8
P4911,6,85.9,71.0,93.7,4.0,2.4
P4911,7,93.4,70.5,74.7,3.0,4.4
P4911,8,100.0,61.7,73.5,3.7,5.0
P4911,9,83.6,61.9,69.7,2.3,5.7
P4911,10,95.5,73.8,81.1,4.8,3.2
P4911,11,86.4,76.8,82.4,3.7,2.3
P4911,12,95.4,62.5,84.2,5.6,4.2
P4912,1,89.8,70.7,98.5,3.2,2.0
P4912,2,87.8,64.5,84.7,5.3,4.8
P4912,3,87.8,59.8,67.9,1.6,5.8
P4912,4,82.3,73.5,83.9,5.5,4.3
P4912,5,96.1,78.3,68.3,1.7,4.1
P4912,6,87.4,82.2,67.9,1.1,4.3
P4912,7,83.4,69.7,74.2,2.8,4.7
P4912,8,86.0,65.6,73.8,5.9,2.6
P4912,9,89.6,89.6,90.7,3.4,1.6
P4912,10,95.3,72.3,56.8,4.4,4.7
P4912,11,79.1,76.4,78.3,4.4,4.3
P4912,12,93.5,74.2,92.3,2.5,4.2
P4913,1,92.0,74.5,75.2,1.2,3.3
P4913,2,83.0,75.9,79.7,6.8,2.9
P4913,3,93.4,68.9,82.5,1.0,4.1
P4913,4,89.0,93.8,85.3,6.4,1.9
P4913,5,86.7,91.6,87.5,3.5,1.9
P4913,6,94.5,73.6,80.3,4.1,1.8
P4913,7,84.6,83.4,91.6,4.7,4.6
P4913,8,84.2,58.1,97.4,3.3,5.4
P4913,9,84.3,77.1,82.5,3.9,2.7
P4913,10,95.3,70.6,76.3,2.5,3.1
P4913,11,87.8,69.4,80.5,1.6,5.1
P4913,12,87.6,78.8,61.3,2.6,4.5
P4914,1,89.0,97.7,82.5,3.6,2.1
P4914,2,90.3,97.7,91.1,2.9,3.0
P4914,3,84.3,100.0,81.0,1.5,1.4
P4914,4,79.7,100.0,92.5,3.0,2.7
P4914,5,78.6,93.0,68.2,1.8,2.8
P4914,6,89.1,100.0,72.9,2.8,2.9
P4914,7,91.7,100.0,85.0,1.0,1.0
P4914,8,84.5,99.2,89.1,3.5,2.7
P4914,9,100.0,83.9,100.0,3.5,1.7
P4914,10,92.3,93.5,79.7,3.7,3.6
P4914,11,86.4,100.0,64.1,2.3,2.0
P4914,12,91.4,94.5,72.2,3.9,3.2
P4915,1,94.7,85.9,77.8,1.0,3.3
P4915,2,83.2,100.0,92.5,3.2,1.5
P4915,3,91.4,93.4,75.6,2.9,3.4
P4915,4,92.5,79.4,75.5,1.9,2.6
P4915,5,83.2,79.0,78.5,4.8,2.5
P4915,6,91.2,90.9,82.5,5.4,1.0
P4915,7,84.9,93.9,85.2,5.6,1.0
P4915,8,83.8,77.3,72.1,4.5,3.4
P4915,9,97.1,86.5,81.6,1.0,1.6
P4915,10,81.0,88.3,75.9,4.2,3.8
P4915,11,85.7,89.9,76.5,1.8,2.5
P4915,12,100.0,74.6,87.3,3.5,3.8
P4916,1,90.9,80.3,70.9,3.8,2.9
P4916,2,96.0,98.5,71.3,4.2,1.0
P4916,3,92.9,93.0,79.2,1.9,2.5
P4916,4,97.4,96.0,70.6,2.5,2.1
P4916,5,80.6,84.5,77.0,3.1,4.8
P4916,6,80.1,78.8,86.9,2.0,3.2
P4916,7,89.8,87.9,75.1,5.1,2.6
P4916,8,89.8,93.6,75.4,4.6,2.4
P4916,9,92.2,92.4,85.9,4.5,2.2
P4916,10,88.4,91.2,77.3,5.5,1.2
P4916,11,100.0,83.9,89.0,4.3,2.9
P4916,12,77.1,100.0,77.1,2.2,1.0
P4917,1,97.4,76.8,82.3,5.6,3.6
P4917,2,93.1,77.7,83.9,5.7,4.2
P4917,3,96.8,93.0,91.3,3.7,3.4
P4917,4,90.3,84.4,94.8,4.4,2.2
P4917,5,94.8,77.9,83.1,4.1,2.8
P4917,6,87.2,85.1,81.1,4.0,4.4
P4917,7,86.3,81.7,98.0,3.5,3.3
P4917,8,87.8,73.8,78.9,1.8,3.3
P4917,9,96.7,69.1,89.1,3.7,4.2
P4917,10,88.0,83.2,83.0,4.5,1.0
P4917,11,87.9,93.0,89.1,1.9,2.6
P4917,12,80.9,81.5,79.5,3.9,5.0
P4918,1,83.7,85.9,82.4,4.2,2.9
P4918,2,87.7,95.4,72.9,6.1,2.6
P4918,3,79.7,73.2,86.1,3.3,3.8
P4918,4,96.9,85.9,85.0,3.6,3.3
P4918,5,100.0,96.1,71.4,3.0,3.5
P4918,6,86.7,91.3,89.3,5.4,1.2
P4918,7,83.4,81.1,87.6,4.9,3.7
P4918,8,82.7,98.5,81.4,3.2,1.5
P4918,9,86.4,86.8,70.3,2.7,2.9
P4918,10,91.2,84.4,79.2,1.2,3.0
P4918,11,84.5,100.0,81.0,3.2,1.0
P4918,12,95.7,87.1,72.1,2.0,3.5
P4919,1,91.7,74.6,83.8,3.8,3.5
P4919,2,100.0,80.8,67.0,2.3,3.2
P4919,3,89.4,66.6,88.3,3.2,4.8
P4919,4,93.6,79.4,77.0,2.1,6.8
P4919,5,90.0,78.3,70.5,5.3,3.6
P4919,6,89.8,74.6,89.5,4.9,4.0
P4919,7,80.4,82.8,75.4,4.5,3.0
P4919,8,94.6,58.7,51.0,6.0,4.8
P4919,9,85.2,71.9,87.9,2.5,4.7
P4919,10,89.7,72.3,83.2,1.8,4.3
P4919,11,96.3,67.6,61.7,2.5,3.0
P4919,12,97.4,84.2,99.1,6.5,3.1
P4920,1,78.4,86.5,76.4,3.9,2.9
P4920,2,86.6,100.0,82.4,1.6,3.0
P4920,3,96.6,87.7,82.6,2.6,3.8
P4920,4,96.2,92.1,88.9,1.0,3.2
P4920,5,98.8,100.0,88.6,3.8,2.3
P4920,6,82.8,94.0,91.5,3.5,1.5
P4920,7,90.4,93.5,75.7,3.8,2.6
P4920,8,89.4,88.9,78.7,1.0,1.4
P4920,9,93.1,91.7,68.9,5.6,2.8
P4920,10,86.5,100.0,85.0,4.2,2.9
P4920,11,91.2,100.0,73.1,3.3,1.3
P4920,12,94.5,100.0,84.7,4.3,1.7
P4921,1,91.1,79.7,81.9,2.2,3.5
P4921,2,86.2,89.5,83.3,4.0,2.9
P4921,3,99.6,86.3,83.0,3.1,3.0
P4921,4,93.4,89.9,69.5,3.0,5.9
P4921,5,93.1,71.2,74.7,4.1,5.6
P4921,6,92.2,74.4,79.5,3.5,4.5
P4921,7,81.8,85.3,78.5,6.0,1.0
