personnel_id,week,sleep_hours,fatigue_score,stress_score,mood_score,emotional_exhaustion
P4149,1,7.2,6.9,4.9,5.8,5.5
P4149,2,7.7,2.6,5.9,3.0,4.2
P4149,3,8.1,4.3,5.8,4.7,5.4
P4149,4,6.7,4.5,3.9,6.0,2.9
P4149,5,6.7,4.0,5.5,5.6,4.8
P4149,6,6.7,3.9,3.6,6.0,4.6
P4149,7,6.1,6.0,4.7,4.3,4.5
P4149,8,7.2,4.8,4.7,6.0,4.2
P4149,9,7.5,4.7,4.1,6.0,3.8
P4149,10,5.5,7.4,7.9,4.7,9.0
P4149,11,7.4,5.0,8.0,4.8,5.8
P4149,12,6.3,5.8,5.3,4.2,6.4
P4150,1,6.9,4.1,4.6,7.5,4.3
P4150,2,7.2,3.5,4.0,6.8,3.4
P4150,3,7.2,4.4,4.1,8.0,4.0
P4150,4,6.0,7.1,4.5,7.7,3.9
P4150,5,7.9,3.1,5.5,4.7,6.5
P4150,6,5.7,5.5,5.6,6.2,5.3
P4150,7,5.7,5.3,5.3,5.3,3.9
P4150,8,6.7,6.0,4.4,5.0,5.1
P4150,9,7.4,4.0,3.2,7.0,3.0
P4150,10,6.9,4.0,5.8,4.5,5.2
P4150,11,6.3,1.5,3.0,7.6,1.8
P4150,12,7.3,4.2,5.0,5.4,4.5
P4151,1,7.2,5.9,4.4,7.1,5.7
P4151,2,7.5,5.3,8.2,3.0,6.3
P4151,3,6.7,5.5,6.3,6.5,6.1
P4151,4,6.8,6.4,3.7,6.1,4.9
P4151,5,5.8,6.0,4.7,6.7,4.6
P4151,6,7.6,4.5,2.5,6.7,3.1
P4151,7,6.2,6.4,4.6,6.3,5.8
P4151,8,8.1,4.3,6.4,4.4,5.7
P4151,9,7.0,6.1,7.4,5.4,7.3
P4151,10,6.7,5.0,5.6,5.7,7.0
P4151,11,6.8,5.4,4.7,4.9,4.9
P4151,12,6.9,6.9,6.2,6.0,7.1
P4152,1,5.8,4.3,3.8,4.8,3.6
P4152,2,7.9,2.0,6.6,3.6,4.4
P4152,3,4.9,4.0,1.0,7.6,1.1
P4152,4,6.5,4.2,1.0,8.9,1.0
P4152,5,8.7,1.5,1.0,9.1,2.0
P4152,6,7.7,3.6,3.8,5.1,4.3
P4152,7,6.3,4.5,3.4,6.3,3.4
P4152,8,7.1,2.9,2.8,6.8,3.5
P4152,9,7.3,1.0,3.7,6.0,2.9
P4152,10,7.3,1.3,1.0,8.0,1.9
P4152,11,7.5,2.0,3.8,5.0,2.2
P4152,12,7.4,1.8,2.3,6.8,1.9
P4153,1,7.8,3.7,4.6,5.2,4.8
P4153,2,6.5,6.3,2.5,6.5,3.0
P4153,3,9.0,1.0,5.5,5.4,4.2
P4153,4,7.0,4.5,7.6,3.9,6.9
P4153,5,7.1,2.3,5.7,6.7,5.3
P4153,6,6.5,4.5,2.5,5.8,3.3
P4153,7,7.3,4.0,2.2,6.6,1.4
P4153,8,7.9,4.2,6.6,4.2,6.8
P4153,9,4.5,5.6,3.5,6.2,5.3
P4153,10,7.6,2.8,2.6,8.3,2.4
P4153,11,7.4,3.8,3.9,6.3,2.3
P4153,12,7.8,4.9,4.5,6.4,5.8
P4154,1,9.0,2.5,3.6,8.7,4.1
P4154,2,6.9,4.6,5.7,4.5,6.1
P4154,3,7.0,3.0,4.1,6.2,3.6
P4154,4,5.9,3.7,6.8,4.2,6.1
P4154,5,7.8,2.5,4.0,6.7,2.9
P4154,6,6.6,2.3,6.7,6.8,5.7
P4154,7,7.0,3.6,2.4,7.3,2.7
P4154,8,8.9,1.7,4.3,6.6,4.5
P4154,9,6.7,2.4,4.6,5.6,4.3
P4154,10,8.3,3.5,3.8,7.0,3.0
P4154,11,6.9,3.7,4.4,6.0,3.7
P4154,12,8.5,2.9,3.8,6.7,4.0
P4155,1,6.4,5.4,8.1,4.4,7.4
P4155,2,7.7,5.3,6.8,6.2,6.4
P4155,3,6.6,6.2,6.2,4.6,6.0
P4155,4,7.7,5.5,8.9,3.8,8.5
P4155,5,6.8,5.0,6.3,5.6,6.6
P4155,6,7.9,4.4,2.9,6.1,2.9
P4155,7,5.1,6.4,6.5,3.6,7.8
P4155,8,7.1,4.6,8.5,5.4,6.6
P4155,9,8.2,6.2,8.0,4.2,8.3
P4155,10,6.9,4.1,4.8,7.4,3.9
P4155,11,6.9,4.5,7.1,4.0,5.4
P4155,12,6.4,6.3,6.3,4.3,5.6
P4156,1,6.3,3.4,4.1,5.8,5.1
P4156,2,7.7,3.5,2.8,7.4,3.2
P4156,3,6.3,2.1,2.5,10.0,3.7
P4156,4,6.4,3.8,2.2,8.3,1.9
P4156,5,6.8,1.7,4.7,5.8,4.8
P4156,6,5.5,4.7,6.6,4.3,4.9
P4156,7,7.1,2.8,3.4,6.3,2.6
P4156,8,7.6,1.7,4.9,4.6,3.6
P4156,9,6.3,4.3,4.1,4.4,4.0
P4156,10,7.2,2.2,3.7,6.6,2.7
P4156,11,6.6,3.3,4.3,7.6,4.2
P4156,12,9.0,2.4,4.5,5.6,4.4
P4157,1,6.8,1.2,1.4,7.5,2.4
P4157,2,6.8,2.9,2.6,8.5,3.0
P4157,3,8.1,1.0,2.2,7.8,2.2
P4157,4,7.5,1.0,3.5,4.3,2.2
P4157,5,6.6,4.9,2.2,8.1,4.2
P4157,6,7.6,1.8,1.0,7.5,1.0
P4157,7,6.5,3.6,1.0,5.9,2.7
P4157,8,6.7,3.5,4.3,5.9,4.2
P4157,9,8.8,1.0,4.0,6.4,3.0
P4157,10,7.3,1.0,1.3,8.0,1.4
P4157,11,6.1,2.7,2.7,6.3,1.7
P4157,12,6.4,2.8,3.2,8.9,3.8
P4158,1,7.1,4.3,7.9,4.8,7.5
P4158,2,7.6,4.1,7.1,5.9,5.6
P4158,3,7.0,5.0,5.3,5.1,5.7
P4158,4,7.3,3.6,3.9,7.3,4.6
P4158,5,7.2,4.9,3.3,5.7,5.5
P4158,6,9.0,2.3,7.9,3.9,6.0
P4158,7,7.1,5.1,2.6,6.4,3.2
P4158,8,7.6,2.8,4.3,8.0,5.3
P4158,9,7.7,3.6,3.7,6.0,3.6
P4158,10,6.1,5.3,6.6,5.1,6.0
P4158,11,5.5,7.4,5.3,5.3,5.7
P4158,12,8.2,3.7,5.1,4.6,5.0
P4159,1,6.8,4.7,5.9,4.5,5.6
P4159,2,7.8,4.5,6.4,5.4,8.4
P4159,3,7.9,4.5,7.6,4.9,7.4
P4159,4,7.0,6.0,8.3,4.2,8.2
P4159,5,7.6,4.8,8.0,3.2,5.5
P4159,6,5.8,6.8,4.8,6.5,5.6
P4159,7,8.0,5.4,5.5,4.8,6.6
P4159,8,8.4,2.6,4.8,5.0,3.8
P4159,9,7.1,7.0,6.8,3.1,7.0
P4159,10,7.8,4.3,5.1,5.3,5.0
P4159,11,7.1,4.9,5.3,2.8,4.8
P4159,12,7.5,4.5,9.3,2.8,7.4
P4160,1,7.0,4.9,4.4,7.0,4.4
P4160,2,7.1,4.4,5.0,6.5,5.2
P4160,3,6.9,5.2,6.7,6.3,6.9
P4160,4,6.4,5.5,4.8,5.8,4.9
P4160,5,7.5,4.8,5.9,4.6,5.5
P4160,6,5.6,7.0,5.6,4.0,6.5
P4160,7,6.8,5.6,4.4,5.2,4.8
P4160,8,7.7,5.7,7.7,4.8,7.2
P4160,9,6.3,5.4,5.0,5.0,5.8
P4160,10,8.1,4.3,3.8,6.4,4.4
P4160,11,7.7,4.4,6.7,5.4,5.5
P4160,12,6.8,5.7,4.5,6.4,5.1
P4161,1,5.5,5.9,2.1,5.9,4.2
P4161,2,7.3,1.9,3.1,7.9,4.4
P4161,3,8.1,2.6,2.8,6.7,2.7
P4161,4,7.9,1.7,2.8,8.2,2.2
P4161,5,6.6,5.0,1.4,4.9,1.9
P4161,6,8.1,3.6,4.3,6.3,4.5
P4161,7,6.5,1.7,4.1,6.2,3.0
P4161,8,6.7,4.1,1.1,6.8,2.7
P4161,9,6.8,3.4,3.5,7.4,4.0
P4161,10,6.1,4.8,2.2,7.2,3.3
P4161,11,7.7,4.3,2.4,7.1,2.3
P4161,12,7.6,3.4,2.8,7.2,1.9
P4162,1,6.7,3.9,5.5,5.4,5.1
P4162,2,8.1,3.8,3.2,7.6,3.0
P4162,3,7.4,2.6,6.0,3.7,4.8
P4162,4,6.1,4.8,5.1,6.3,5.2
P4162,5,6.4,4.6,4.2,8.1,5.2
P4162,6,6.4,5.9,6.6,5.0,5.4
P4162,7,7.2,1.4,2.7,5.5,2.3
P4162,8,7.0,4.1,1.0,6.8,1.0
P4162,9,6.1,5.4,3.3,7.1,4.6
P4162,10,5.8,3.8,4.7,6.5,4.3
P4162,11,7.7,3.7,4.2,9.2,3.2
P4162,12,5.4,6.3,5.1,4.9,5.0
P4163,1,7.3,4.6,4.2,5.9,2.8
P4163,2,7.9,4.2,6.4,6.1,4.6
P4163,3,8.6,3.6,5.0,4.6,4.5
P4163,4,7.5,2.1,7.9,3.3,7.0
P4163,5,7.5,5.6,7.3,4.2,6.7
P4163,6,8.0,4.0,8.4,3.4,8.0
P4163,7,7.8,6.0,6.4,6.0,5.6
P4163,8,5.6,7.7,8.7,4.5,7.5
P4163,9,6.4,7.0,7.7,4.3,8.1
P4163,10,6.4,6.1,9.4,3.7,7.1
P4163,11,6.7,5.9,8.0,5.3,7.9
P4163,12,5.2,8.1,6.0,6.2,6.7
P4164,1,6.7,5.7,2.1,7.1,2.1
P4164,2,4.9,5.1,5.8,5.3,5.4
P4164,3,7.3,2.6,5.6,3.4,5.2
P4164,4,6.8,4.9,5.4,2.9,6.2
P4164,5,5.7,5.4,6.2,5.0,6.8
P4164,6,7.2,4.4,6.7,4.7,7.5
P4164,7,5.5,5.1,6.7,5.4,8.1
P4164,8,5.8,7.9,2.7,6.3,3.9
P4164,9,7.4,3.1,4.3,6.5,3.5
P4164,10,8.0,4.6,3.2,7.9,4.1
P4164,11,6.3,2.9,6.1,5.8,4.8
P4164,12,7.7,4.6,5.1,6.3,3.6
P4165,1,8.5,3.3,6.9,6.1,4.5
P4165,2,6.3,5.6,7.2,4.1,6.2
P4165,3,6.6,6.4,5.1,4.9,5.0
P4165,4,6.8,4.9,7.6,6.2,5.5
P4165,5,6.3,4.6,8.4,6.3,7.7
P4165,6,7.4,6.9,6.1,5.8,8.4
P4165,7,6.9,3.4,8.0,3.1,7.4
P4165,8,8.4,3.4,5.7,5.5,3.5
P4165,9,6.1,5.4,3.2,7.0,4.0
P4165,10,7.6,4.9,4.3,6.0,4.7
P4165,11,6.0,6.8,6.2,5.6,6.5
P4165,12,6.6,6.6,6.7,3.6,8.0
P4166,1,6.9,2.8,2.8,6.9,3.3
P4166,2,6.2,3.6,3.6,6.0,2.4
P4166,3,7.1,2.7,1.0,7.4,1.0
P4166,4,5.7,4.2,2.7,5.7,4.1
P4166,5,6.2,1.0,2.0,7.2,2.4
P4166,6,7.9,3.2,1.7,9.8,1.8
P4166,7,6.0,3.6,1.0,8.4,1.7
P4166,8,7.2,4.1,5.0,6.4,3.1
P4166,9,6.2,2.7,2.7,5.9,2.5
P4166,10,6.5,1.0,1.0,7.2,1.0
P4166,11,6.9,2.4,3.5,7.6,3.2
P4166,12,7.6,1.4,4.2,7.2,3.1
P4167,1,8.1,2.0,3.0,6.8,2.4
P4167,2,6.0,4.2,1.6,7.0,3.8
P4167,3,6.7,5.5,5.5,6.7,6.4
P4167,4,5.6,6.6,3.6,7.5,5.1
P4167,5,6.8,2.9,6.5,5.0,4.1
P4167,6,5.5,4.1,4.0,7.3,5.0
P4167,7,6.8,5.1,3.9,7.7,3.9
P4167,8,5.8,5.1,3.3,6.3,6.1
P4167,9,6.8,2.1,5.2,5.8,4.2
P4167,10,5.6,5.1,4.7,5.9,5.4
P4167,11,6.4,2.1,1.5,6.1,1.0
P4167,12,6.0,2.5,5.5,4.7,4.9
P4168,1,6.4,8.3,6.5,4.7,8.5
P4168,2,6.4,4.2,5.6,3.7,5.0
P4168,3,7.4,3.9,6.1,4.8,5.5
P4168,4,7.6,6.3,8.0,4.8,7.6
P4168,5,7.1,5.0,3.3,4.5,4.1
P4168,6,7.9,4.1,5.6,6.9,4.6
P4168,7,6.7,4.8,4.7,6.8,4.9
P4168,8,7.0,5.5,3.8,7.3,5.4
P4168,9,7.5,4.4,5.2,6.0,6.4
P4168,10,7.0,6.1,6.5,4.7,7.3
P4168,11,7.0,6.2,1.8,6.7,4.0
P4168,12,7.4,6.4,4.5,6.1,5.5
P4169,1,5.7,5.7,4.7,6.9,5.3
P4169,2,8.6,4.3,5.3,5.4,5.8
P4169,3,7.3,5.0,6.2,5.6,5.9
P4169,4,6.4,6.3,6.4,5.7,7.1
P4169,5,6.8,5.7,2.0,7.5,3.5
P4169,6,7.4,5.6,6.7,5.4,5.2
P4169,7,8.0,3.9,6.2,5.2,5.7
P4169,8,7.3,4.2,1.4,6.1,1.4
P4169,9,7.2,6.6,4.8,5.3,5.7
P4169,10,8.1,3.8,4.4,5.1,3.7
P4169,11,7.3,4.4,5.6,4.8,3.6
P4169,12,8.0,4.1,4.3,7.3,3.7
P4170,1,5.7,8.6,6.8,5.2,8.1
P4170,2,5.5,6.7,6.9,5.3,5.0
P4170,3,7.6,4.1,6.7,2.8,6.6
P4170,4,6.0,9.0,7.0,6.0,7.5
P4170,5,6.6,8.8,5.9,5.7,6.0
P4170,6,7.0,7.4,5.4,6.3,5.9
P4170,7,6.3,7.1,6.4,5.7,6.6
P4170,8,6.3,7.4,8.3,5.3,7.1
P4170,9,6.9,5.7,10.0,5.8,10.0
P4170,10,7.9,7.6,8.1,4.1,8.0
P4170,11,7.1,7.7,8.6,3.1,8.7
P4170,12,7.0,7.4,6.8,3.3,6.6
P4171,1,6.5,7.4,4.7,7.3,5.4
P4171,2,7.3,5.8,5.5,5.1,3.9
P4171,3,8.0,4.7,6.2,4.8,4.9
P4171,4,6.5,6.6,5.7,5.9,5.6
P4171,5,7.6,5.6,7.1,5.5,6.4
P4171,6,6.1,7.3,5.5,6.3,5.8
P4171,7,7.5,8.2,6.0,6.2,7.9
P4171,8,7.7,2.8,5.0,8.0,5.3
P4171,9,6.4,5.3,6.8,4.8,5.1
P4171,10,7.3,5.5,4.9,5.2,3.4
P4171,11,7.0,5.2,3.0,7.3,5.8
P4171,12,7.5,5.4,7.1,4.7,5.4
P4172,1,6.7,7.0,9.0,2.9,8.2
P4172,2,5.5,8.8,8.3,5.4,9.0
P4172,3,6.7,5.9,9.1,5.4,7.7
P4172,4,8.4,5.3,8.6,4.9,9.3
P4172,5,6.5,7.9,5.1,4.1,6.1
P4172,6,7.7,5.8,9.0,3.8,7.1
P4172,7,6.6,5.9,6.8,4.6,6.8
P4172,8,7.0,6.6,4.5,5.0,5.1
P4172,9,8.5,4.3,9.4,3.6,8.7
P4172,10,6.2,8.4,6.4,3.7,6.9
P4172,11,7.3,6.4,5.1,5.9,5.6
P4172,12,8.5,5.4,7.2,5.7,8.1
P4173,1,6.0,3.3,2.1,6.6,1.3
P4173,2,5.3,5.5,6.0,4.2,6.0
P4173,3,6.9,2.0,2.8,7.2,2.9
P4173,4,7.3,3.0,5.3,7.0,5.4
P4173,5,5.9,5.6,3.7,6.0,4.4
P4173,6,6.0,4.6,3.2,5.8,3.4
P4173,7,6.1,2.4,3.7,6.5,2.7
P4173,8,7.3,2.4,3.8,7.4,3.2
P4173,9,7.1,1.4,2.8,6.2,1.9
P4173,10,6.9,2.0,4.6,4.3,4.3
P4173,11,7.6,2.3,3.5,6.9,1.7
P4173,12,7.5,2.6,5.2,4.8,5.2
P4174,1,7.0,7.2,10.0,2.9,8.8
P4174,2,6.5,7.7,5.9,5.9,6.7
P4174,3,6.3,5.4,5.2,4.7,6.1
P4174,4,7.7,5.9,7.1,4.8,6.4
P4174,5,7.9,3.2,7.9,3.8,4.7
P4174,6,8.0,6.1,7.4,2.6,8.7
P4174,7,7.3,6.2,7.5,5.0,6.3
P4174,8,7.3,5.9,7.8,4.4,8.5
P4174,9,7.7,4.5,2.2,6.8,3.0
P4174,10,6.2,6.8,7.4,5.2,6.8
P4174,11,6.6,5.8,8.0,3.6,8.4
P4174,12,5.9,9.7,7.8,4.6,7.6
P4175,1,6.5,9.5,7.1,5.0,7.5
P4175,2,6.5,7.6,7.6,3.1,7.4
P4175,3,7.3,5.3,8.8,2.5,7.7
P4175,4,6.8,9.5,6.3,4.9,6.2
P4175,5,7.5,5.3,6.2,5.2,4.6
P4175,6,6.7,8.6,8.2,4.5,7.5
P4175,7,8.4,7.6,5.8,4.7,7.0
P4175,8,5.0,8.5,7.3,5.1,8.4
P4175,9,6.4,8.2,10.0,1.3,9.0
P4175,10,7.6,5.9,8.4,4.1,9.1
P4175,11,7.7,5.7,6.8,6.2,6.6
P4175,12,7.2,6.4,6.0,6.3,5.9
P4176,1,7.1,5.4,4.1,5.7,5.9
P4176,2,7.3,3.5,5.7,5.7,4.4
P4176,3,7.0,1.7,1.3,6.5,2.0
P4176,4,8.4,2.4,3.9,6.3,3.7
P4176,5,6.0,4.9,2.3,7.5,3.0
P4176,6,5.6,5.3,4.5,6.7,5.9
P4176,7,6.4,4.1,4.7,6.9,5.2
P4176,8,7.4,3.2,1.0,8.3,3.0
P4176,9,7.0,3.2,1.9,8.5,1.6
P4176,10,7.0,4.3,3.4,6.3,3.6
P4176,11,6.6,3.7,3.5,6.7,3.5
P4176,12,6.6,4.2,3.8,4.5,4.4
P4177,1,7.1,2.7,2.7,6.8,2.1
P4177,2,7.6,4.1,4.0,5.6,4.6
P4177,3,6.8,4.1,4.6,5.9,5.0
P4177,4,6.6,2.5,6.0,5.1,4.5
P4177,5,8.0,3.3,3.1,7.9,4.0
P4177,6,7.5,3.1,2.7,6.1,3.0
P4177,7,8.1,5.0,3.1,8.0,5.1
P4177,8,7.1,3.6,4.3,4.8,5.0
P4177,9,6.9,2.0,3.8,6.8,2.8
P4177,10,6.7,4.6,6.5,5.6,5.0
P4177,11,6.1,5.6,3.1,7.6,5.4
P4177,12,7.1,3.8,6.2,3.8,6.4
P4178,1,7.0,6.3,7.6,3.4,6.7
P4178,2,6.9,4.4,6.0,5.1,6.1
P4178,3,7.9,4.8,5.1,6.5,4.2
P4178,4,6.6,5.7,5.8,4.9,6.8
P4178,5,7.3,5.8,6.7,4.2,6.6
P4178,6,6.6,6.4,7.9,4.3,8.1
P4178,7,7.9,4.5,5.6,5.1,6.6
P4178,8,8.3,4.1,6.3,5.0,6.4
P4178,9,5.4,6.1,4.0,5.2,4.1
P4178,10,7.8,3.0,5.9,4.2,3.6
P4178,11,6.9,6.3,4.5,5.7,6.5
P4178,12,7.2,5.8,6.9,4.2,7.9
P4179,1,7.0,5.0,8.4,4.2,7.8
P4179,2,6.6,7.4,7.2,4.5,6.7
P4179,3,7.2,3.4,8.3,4.6,6.4
P4179,4,7.7,4.4,5.6,5.7,4.5
P4179,5,6.4,5.6,3.6,6.1,3.6
P4179,6,6.1,5.4,2.3,6.7,3.0
P4179,7,5.5,5.2,6.1,3.5,5.1
P4179,8,6.6,4.9,4.9,6.3,5.7
P4179,9,6.7,5.6,5.6,5.7,6.0
P4179,10,6.8,6.1,5.4,5.9,7.5
P4179,11,7.1,5.9,3.4,7.0,4.2
P4179,12,7.0,4.5,5.0,6.7,4.4
P4180,1,6.3,5.4,3.5,7.1,4.0
P4180,2,7.8,2.8,5.3,5.5,4.8
P4180,3,7.2,4.3,4.6,5.4,4.0
P4180,4,7.3,4.9,3.8,6.3,4.4
P4180,5,8.9,3.7,5.1,6.7,4.9
P4180,6,6.8,5.5,4.4,5.9,5.9
P4180,7,7.5,3.6,5.6,5.0,5.5
P4180,8,8.0,3.6,6.0,6.6,5.7
P4180,9,8.4,4.2,3.7,5.0,3.5
P4180,10,7.1,2.9,5.3,6.3,4.3
P4180,11,7.3,8.2,5.2,6.8,4.9
P4180,12,7.2,5.5,5.1,2.7,3.4
P4181,1,7.5,4.1,7.1,6.1,6.6
P4181,2,5.9,6.3,7.3,5.8,6.9
P4181,3,8.0,4.8,6.8,3.9,5.0
P4181,4,6.5,8.0,7.6,4.3,8.6
P4181,5,7.0,5.6,6.1,3.6,5.5
P4181,6,7.8,6.4,8.2,2.4,8.5
P4181,7,7.2,5.6,5.7,2.8,6.4
P4181,8,5.5,7.5,6.6,5.1,7.3
P4181,9,7.2,5.7,7.8,3.0,7.0
P4181,10,6.2,5.8,7.2,4.2,6.0
P4181,11,6.3,7.3,5.9,4.6,6.4
P4181,12,8.3,4.6,5.8,4.4,5.8
P4182,1,6.4,6.5,6.8,3.7,7.8
P4182,2,6.5,4.0,3.2,5.9,3.2
P4182,3,8.6,3.3,3.9,5.7,3.1
P4182,4,6.8,4.4,2.1,9.7,3.5
P4182,5,7.1,5.6,4.0,5.1,5.5
P4182,6,6.9,5.4,4.2,6.5,3.8
P4182,7,5.7,7.7,5.2,5.3,6.3
P4182,8,7.5,4.5,5.1,5.1,4.9
P4182,9,6.8,5.0,6.4,4.4,4.3
P4182,10,7.6,4.3,6.7,5.7,4.9
P4182,11,5.5,6.4,4.5,5.0,5.4
P4182,12,6.9,5.1,5.3,5.2,6.3
P4183,1,7.8,2.8,6.3,3.2,5.0
P4183,2,8.0,3.2,4.7,4.9,3.1
P4183,3,7.5,3.1,1.8,6.4,2.1
P4183,4,7.8,2.0,3.4,6.3,2.6
P4183,5,5.6,5.2,2.8,6.2,3.1
P4183,6,6.8,3.7,4.2,7.4,4.5
P4183,7,8.2,2.7,1.6,7.8,1.8
P4183,8,6.8,3.0,4.9,6.1,4.4
P4183,9,6.7,2.8,4.9,6.4,3.8
P4183,10,6.4,4.3,3.2,6.8,3.6
P4183,11,7.0,4.6,6.2,5.5,5.9
P4183,12,6.9,3.2,5.0,5.1,4.0
P4184,1,5.6,5.3,7.5,4.3,6.2
P4184,2,5.8,6.0,6.7,6.3,6.6
P4184,3,7.3,5.7,4.2,7.6,4.4
P4184,4,6.4,5.6,6.3,4.5,6.6
P4184,5,7.3,4.7,9.5,3.4,6.1
P4184,6,6.6,5.8,6.1,4.8,6.1
P4184,7,5.2,7.4,6.9,3.3,6.9
P4184,8,7.3,4.0,5.3,5.4,5.6
P4184,9,7.6,5.0,7.1,3.8,6.7
P4184,10,7.7,5.6,4.7,4.3,4.9
P4184,11,6.6,4.4,5.6,5.4,6.2
P4184,12,7.3,4.0,6.9,5.7,6.1
P4185,1,6.6,4.6,4.7,5.9,7.1
P4185,2,6.1,5.9,3.0,7.4,3.8
P4185,3,6.5,5.1,5.1,7.8,4.8
P4185,4,7.2,3.3,3.7,7.0,3.2
P4185,5,8.6,3.3,5.8,3.0,4.5
P4185,6,7.0,4.9,2.5,6.9,3.0
P4185,7,6.7,5.3,5.2,4.3,6.9
P4185,8,6.9,4.3,3.6,6.5,2.9
P4185,9,6.6,3.3,2.6,6.5,2.8
P4185,10,8.2,2.6,5.7,5.0,5.6
P4185,11,6.0,5.4,4.8,6.2,5.1
P4185,12,7.0,4.8,4.8,5.5,2.8
P4186,1,7.1,5.6,6.2,4.2,6.9
P4186,2,7.2,4.9,6.2,5.7,5.9
P4186,3,8.0,1.7,7.1,4.6,5.5
P4186,4,6.5,4.9,4.5,5.2,4.8
P4186,5,8.5,4.2,4.6,5.0,4.5
P4186,6,7.2,6.6,4.2,6.3,3.9
P4186,7,7.5,5.2,4.0,6.4,4.0
P4186,8,7.4,4.7,6.2,5.5,4.5
P4186,9,6.5,4.8,5.5,7.0,5.1
P4186,10,8.0,3.8,5.6,4.4,5.3
P4186,11,8.2,3.7,6.2,5.4,5.1
P4186,12,7.2,3.9,5.9,5.1,6.1
P4187,1,7.6,3.6,3.4,6.0,3.9
P4187,2,6.1,5.6,4.4,6.9,5.2
P4187,3,8.0,2.6,5.5,5.4,5.5
P4187,4,7.9,2.9,6.7,3.7,3.9
P4187,5,6.1,5.4,5.7,5.7,5.4
P4187,6,7.7,2.2,3.0,8.8,2.6
P4187,7,6.7,5.2,1.5,7.1,3.6
P4187,8,6.3,4.2,6.0,4.9,4.1
P4187,9,6.5,5.1,4.9,4.8,4.7
P4187,10,5.3,5.0,2.5,7.4,2.8
P4187,11,6.7,4.0,6.0,5.8,5.6
P4187,12,7.5,4.3,3.9,5.8,5.4
P4188,1,8.9,1.8,3.6,5.6,2.7
P4188,2,7.1,4.4,3.7,6.8,5.1
P4188,3,7.9,3.6,4.5,8.0,4.7
P4188,4,8.8,1.7,5.2,6.3,4.2
P4188,5,8.6,1.2,5.8,4.6,4.4
P4188,6,7.5,3.3,6.1,5.4,7.3
P4188,7,8.2,2.5,5.1,4.6,3.9
P4188,8,5.9,5.3,5.4,7.2,5.7
P4188,9,6.8,3.8,8.1,3.8,7.3
P4188,10,7.0,6.0,2.9,6.7,5.1
P4188,11,6.7,4.8,5.3,5.9,5.8
P4188,12,8.1,4.0,4.3,5.6,4.6
P4189,1,6.5,6.9,7.9,5.2,6.1
P4189,2,7.6,5.9,7.2,5.9,6.5
P4189,3,7.7,5.3,7.6,4.8,7.1
P4189,4,7.0,6.2,8.3,3.7,8.0
P4189,5,7.1,7.8,6.9,6.1,6.2
P4189,6,6.9,6.7,9.5,2.7,7.8
P4189,7,5.8,7.7,8.2,3.8,6.9
P4189,8,6.1,8.1,9.1,1.9,7.6
P4189,9,6.8,5.5,7.1,4.5,7.1
P4189,10,7.2,3.4,8.9,4.5,7.9
P4189,11,8.1,5.0,6.9,4.8,6.6
P4189,12,6.7,6.4,8.2,4.1,5.8
P4190,1,6.9,5.0,7.6,4.9,5.3
P4190,2,6.4,7.2,4.9,6.5,5.6
P4190,3,8.0,4.8,5.0,5.4,3.8
P4190,4,6.3,6.4,6.9,5.8,6.7
P4190,5,7.4,5.5,4.5,5.5,4.0
P4190,6,6.0,6.5,6.0,6.3,5.6
P4190,7,6.0,5.0,7.1,4.5,5.5
P4190,8,6.5,6.8,6.0,4.8,5.7
P4190,9,6.5,7.1,6.9,3.9,8.6
P4190,10,6.8,7.1,8.6,4.2,7.2
P4190,11,8.0,4.0,5.8,5.8,4.1
P4190,12,6.7,6.1,6.8,4.6,6.8
P4191,1,6.9,5.1,4.2,5.7,4.6
P4191,2,6.8,3.3,3.6,5.6,4.0
P4191,3,7.1,8.1,6.0,6.4,7.6
P4191,4,6.0,7.2,3.8,4.5,5.0
P4191,5,6.9,6.5,7.5,6.3,6.7
P4191,6,6.9,5.0,5.2,7.3,5.7
P4191,7,6.4,5.4,4.4,6.6,3.6
P4191,8,5.7,6.0,4.7,7.7,6.6
P4191,9,8.6,3.5,4.1,8.2,3.0
P4191,10,7.1,3.9,8.2,3.4,7.2
P4191,11,5.9,6.6,6.2,3.5,7.2
P4191,12,6.9,5.0,4.2,6.4,3.4
P4192,1,7.6,4.4,6.7,4.1,5.0
P4192,2,7.1,3.2,5.9,5.5,4.5
P4192,3,6.5,7.2,5.0,5.2,6.1
P4192,4,7.0,6.7,6.8,6.5,6.1
P4192,5,6.9,4.3,4.2,5.0,5.6
P4192,6,6.9,4.5,5.8,4.5,6.1
P4192,7,7.9,2.8,6.9,6.1,5.5
P4192,8,6.6,4.4,5.2,6.9,4.6
P4192,9,8.1,3.0,2.8,8.5,3.5
P4192,10,7.3,5.1,6.0,6.6,5.5
P4192,11,7.4,4.5,4.7,6.0,4.9
P4192,12,5.9,3.9,3.1,5.7,2.9
P4193,1,6.1,2.4,1.1,6.7,1.0
P4193,2,5.6,2.0,1.0,6.8,2.1
P4193,3,7.4,1.5,1.0,8.7,1.0
P4193,4,5.2,5.3,2.5,8.0,3.3
P4193,5,7.1,2.1,1.0,6.9,1.0
P4193,6,6.8,1.2,3.8,6.0,3.1
P4193,7,6.9,2.9,1.0,7.2,1.0
P4193,8,7.3,1.0,1.0,5.5,1.0
